id,latex_modelo1,posicion_modelo1,latex_modelo2,posicion_modelo2,misma_posicion,desplazamiento_posicion,normalizado_modelo1,normalizado_modelo2,tokens_modelo1,tokens_modelo2,texto_exacto_igual,espacios_normalizados_iguales,tokens_iguales,n_tokens_modelo1,n_tokens_modelo2,delta_n_tokens,distancia_tokens,operaciones,iguales_sin_limits,tipo_diferencia,archivo_modelo1,archivo_modelo2,hash_igual,pixeles_iguales,mismas_dimensiones,estado_conjunto
23_em_56,9 + 2,56,9 + 2,37,False,-19,9 + 2,9 + 2,9 + 2,9 + 2,True,True,True,3,3,0,0,[],True,idéntica,23_em_56_0.bmp,23_em_56.bmp,True,True,True,imagen y anotación iguales
23_em_57,\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 },57,\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 },688,False,631,\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 },\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 },\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 },\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 },True,True,True,20,20,0,0,[],True,idéntica,23_em_57_0.bmp,23_em_57.bmp,True,True,True,imagen y anotación iguales
23_em_58,z ^ { d } + z,58,z ^ { d } + z,215,False,157,z ^ { d } + z,z ^ { d } + z,z ^ { d } + z,z ^ { d } + z,True,True,True,7,7,0,0,[],True,idéntica,23_em_58_0.bmp,23_em_58.bmp,True,True,True,imagen y anotación iguales
23_em_59,\sum _ { r = 1 } ^ { n } a r ^ { b } = a \sum _ { r = 1 } ^ { n } r ^ { b },59,\sum \limits _ { r = 1 } ^ { n } a r ^ { b } = a \sum \limits _ { r = 1 } ^ { n } r ^ { b },889,False,830,\sum _ { r = 1 } ^ { n } a r ^ { b } = a \sum _ { r = 1 } ^ { n } r ^ { b },\sum \limits _ { r = 1 } ^ { n } a r ^ { b } = a \sum \limits _ { r = 1 } ^ { n } r ^ { b },\sum _ { r = 1 } ^ { n } a r ^ { b } = a \sum _ { r = 1 } ^ { n } r ^ { b },\sum \limits _ { r = 1 } ^ { n } a r ^ { b } = a \sum \limits _ { r = 1 } ^ { n } r ^ { b },False,False,False,35,37,2,2,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}, {""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,23_em_59_0.bmp,23_em_59.bmp,True,True,True,"imagen igual, anotación diferente"
23_em_60,\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } ),60,\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } ),827,False,767,\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } ),\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } ),\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } ),\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } ),True,True,True,25,25,0,0,[],True,idéntica,23_em_60_0.bmp,23_em_60.bmp,True,True,True,imagen y anotación iguales
23_em_61,\cos 2 \alpha,61,\cos 2 \alpha,221,False,160,\cos 2 \alpha,\cos 2 \alpha,\cos 2 \alpha,\cos 2 \alpha,True,True,True,3,3,0,0,[],True,idéntica,23_em_61_0.bmp,23_em_61.bmp,True,True,True,imagen y anotación iguales
23_em_62,t ^ { 2 } + t + x,62,t ^ { 2 } + t + x,293,False,231,t ^ { 2 } + t + x,t ^ { 2 } + t + x,t ^ { 2 } + t + x,t ^ { 2 } + t + x,True,True,True,9,9,0,0,[],True,idéntica,23_em_62_0.bmp,23_em_62.bmp,True,True,True,imagen y anotación iguales
23_em_63,F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } },63,F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } },742,False,679,F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } },F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } },F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } },F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } },True,True,True,24,24,0,0,[],True,idéntica,23_em_63_0.bmp,23_em_63.bmp,True,True,True,imagen y anotación iguales
23_em_64,\log _ { e } x,64,\log _ { e } x,235,False,171,\log _ { e } x,\log _ { e } x,\log _ { e } x,\log _ { e } x,True,True,True,6,6,0,0,[],True,idéntica,23_em_64_0.bmp,23_em_64.bmp,True,True,True,imagen y anotación iguales
23_em_65,f ( n - 1 ),65,f ( n - 1 ),182,False,117,f ( n - 1 ),f ( n - 1 ),f ( n - 1 ),f ( n - 1 ),True,True,True,6,6,0,0,[],True,idéntica,23_em_65_0.bmp,23_em_65.bmp,True,True,True,imagen y anotación iguales
23_em_66,z ^ { 3 } + z = z,66,z ^ { 3 } + z = z,289,False,223,z ^ { 3 } + z = z,z ^ { 3 } + z = z,z ^ { 3 } + z = z,z ^ { 3 } + z = z,True,True,True,9,9,0,0,[],True,idéntica,23_em_66_0.bmp,23_em_66.bmp,True,True,True,imagen y anotación iguales
23_em_67,2 ( ( x + 2 ) ^ { 2 } - 4 + 1 ),67,2 ( ( x + 2 ) ^ { 2 } - 4 + 1 ),497,False,430,2 ( ( x + 2 ) ^ { 2 } - 4 + 1 ),2 ( ( x + 2 ) ^ { 2 } - 4 + 1 ),2 ( ( x + 2 ) ^ { 2 } - 4 + 1 ),2 ( ( x + 2 ) ^ { 2 } - 4 + 1 ),True,True,True,16,16,0,0,[],True,idéntica,23_em_67_0.bmp,23_em_67.bmp,True,True,True,imagen y anotación iguales
23_em_68,\frac { q - p } { \sqrt { p q } },68,\frac { q - p } { \sqrt { p q } },512,False,444,\frac { q - p } { \sqrt { p q } },\frac { q - p } { \sqrt { p q } },\frac { q - p } { \sqrt { p q } },\frac { q - p } { \sqrt { p q } },True,True,True,13,13,0,0,[],True,idéntica,23_em_68_0.bmp,23_em_68.bmp,True,True,True,imagen y anotación iguales
23_em_69,X \leq 1 5,69,X \leq 1 5,148,False,79,X \leq 1 5,X \leq 1 5,X \leq 1 5,X \leq 1 5,True,True,True,4,4,0,0,[],True,idéntica,23_em_69_0.bmp,23_em_69.bmp,True,True,True,imagen y anotación iguales
23_em_70,\alpha + \beta = \beta + \alpha,70,\alpha + \beta = \beta + \alpha,485,False,415,\alpha + \beta = \beta + \alpha,\alpha + \beta = \beta + \alpha,\alpha + \beta = \beta + \alpha,\alpha + \beta = \beta + \alpha,True,True,True,7,7,0,0,[],True,idéntica,23_em_70_0.bmp,23_em_70.bmp,True,True,True,imagen y anotación iguales
23_em_71,c T ^ { \prime },71,c T ^ { \prime },261,False,190,c T ^ { \prime },c T ^ { \prime },c T ^ { \prime },c T ^ { \prime },True,True,True,6,6,0,0,[],True,idéntica,23_em_71_0.bmp,23_em_71.bmp,True,True,True,imagen y anotación iguales
23_em_72,\sum _ { i = 1 } ^ { n } x _ { n } = \sum _ { i = 1 } ^ { n } y _ { n },72,\sum \limits _ { i = 1 } ^ { n } x _ { n } = \sum \limits _ { i = 1 } ^ { n } y _ { n },861,False,789,\sum _ { i = 1 } ^ { n } x _ { n } = \sum _ { i = 1 } ^ { n } y _ { n },\sum \limits _ { i = 1 } ^ { n } x _ { n } = \sum \limits _ { i = 1 } ^ { n } y _ { n },\sum _ { i = 1 } ^ { n } x _ { n } = \sum _ { i = 1 } ^ { n } y _ { n },\sum \limits _ { i = 1 } ^ { n } x _ { n } = \sum \limits _ { i = 1 } ^ { n } y _ { n },False,False,False,33,35,2,2,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}, {""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,23_em_72_0.bmp,23_em_72.bmp,True,True,True,"imagen igual, anotación diferente"
23_em_73,B _ { m + 1 },73,B _ { m + 1 },200,False,127,B _ { m + 1 },B _ { m + 1 },B _ { m + 1 },B _ { m + 1 },True,True,True,7,7,0,0,[],True,idéntica,23_em_73_0.bmp,23_em_73.bmp,True,True,True,imagen y anotación iguales
26_em_75,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b,74,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b,611,False,537,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b,True,True,True,21,21,0,0,[],True,idéntica,26_em_75_0.bmp,26_em_75.bmp,True,True,True,imagen y anotación iguales
26_em_76,- m p,75,- m p,38,False,-37,- m p,- m p,- m p,- m p,True,True,True,3,3,0,0,[],True,idéntica,26_em_76_0.bmp,26_em_76.bmp,True,True,True,imagen y anotación iguales
26_em_77,x ^ { i } e _ { i } = \sum _ { i } x ^ { i } e _ { i },76,x ^ { i } e _ { i } = \sum \limits _ { i } x ^ { i } e _ { i },769,False,693,x ^ { i } e _ { i } = \sum _ { i } x ^ { i } e _ { i },x ^ { i } e _ { i } = \sum \limits _ { i } x ^ { i } e _ { i },x ^ { i } e _ { i } = \sum _ { i } x ^ { i } e _ { i },x ^ { i } e _ { i } = \sum \limits _ { i } x ^ { i } e _ { i },False,False,False,26,27,1,1,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,26_em_77_0.bmp,26_em_77.bmp,True,True,True,"imagen igual, anotación diferente"
26_em_78,1 6 9,77,1 6 9,63,False,-14,1 6 9,1 6 9,1 6 9,1 6 9,True,True,True,3,3,0,0,[],True,idéntica,26_em_78_0.bmp,26_em_78.bmp,True,True,True,imagen y anotación iguales
26_em_79,- a + b + c,78,- a + b + c,172,False,94,- a + b + c,- a + b + c,- a + b + c,- a + b + c,True,True,True,6,6,0,0,[],True,idéntica,26_em_79_0.bmp,26_em_79.bmp,True,True,True,imagen y anotación iguales
26_em_80,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,79,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,542,False,463,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,True,True,True,16,16,0,0,[],True,idéntica,26_em_80_0.bmp,26_em_80.bmp,True,True,True,imagen y anotación iguales
26_em_81,- 2 x + \sin ( 2 x + 2 ) - 2,80,- 2 x + \sin ( 2 x + 2 ) - 2,456,False,376,- 2 x + \sin ( 2 x + 2 ) - 2,- 2 x + \sin ( 2 x + 2 ) - 2,- 2 x + \sin ( 2 x + 2 ) - 2,- 2 x + \sin ( 2 x + 2 ) - 2,True,True,True,13,13,0,0,[],True,idéntica,26_em_81_0.bmp,26_em_81.bmp,True,True,True,imagen y anotación iguales
26_em_82,\frac { 1 } { 2 } t ^ { 2 } u ( t ),81,\frac { 1 } { 2 } t ^ { 2 } u ( t ),540,False,459,\frac { 1 } { 2 } t ^ { 2 } u ( t ),\frac { 1 } { 2 } t ^ { 2 } u ( t ),\frac { 1 } { 2 } t ^ { 2 } u ( t ),\frac { 1 } { 2 } t ^ { 2 } u ( t ),True,True,True,16,16,0,0,[],True,idéntica,26_em_82_0.bmp,26_em_82.bmp,True,True,True,imagen y anotación iguales
26_em_83,d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) },82,d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) },782,False,700,d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) },d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) },d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) },d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) },True,True,True,26,26,0,0,[],True,idéntica,26_em_83_0.bmp,26_em_83.bmp,True,True,True,imagen y anotación iguales
26_em_84,S _ { \infty } = \lim _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - r } = \frac { a } { 1 - r },83,S _ { \infty } = \lim \limits _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - r } = \frac { a } { 1 - r },958,False,875,S _ { \infty } = \lim _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - r } = \frac { a } { 1 - r },S _ { \infty } = \lim \limits _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - r } = \frac { a } { 1 - r },S _ { \infty } = \lim _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - r } = \frac { a } { 1 - r },S _ { \infty } = \lim \limits _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - r } = \frac { a } { 1 - r },False,False,False,41,42,1,1,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,26_em_84_0.bmp,26_em_84.bmp,True,True,True,"imagen igual, anotación diferente"
26_em_85,\log _ { u } g,84,\log _ { u } g,242,False,158,\log _ { u } g,\log _ { u } g,\log _ { u } g,\log _ { u } g,True,True,True,6,6,0,0,[],True,idéntica,26_em_85_0.bmp,26_em_85.bmp,True,True,True,imagen y anotación iguales
26_em_86,\log _ { a } x,85,\log _ { a } x,238,False,153,\log _ { a } x,\log _ { a } x,\log _ { a } x,\log _ { a } x,True,True,True,6,6,0,0,[],True,idéntica,26_em_86_0.bmp,26_em_86.bmp,True,True,True,imagen y anotación iguales
26_em_87,\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x,86,\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x,806,False,720,\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x,\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x,\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x,\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x,True,True,True,22,22,0,0,[],True,idéntica,26_em_87_0.bmp,26_em_87.bmp,True,True,True,imagen y anotación iguales
26_em_88,v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 },87,v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 },711,False,624,v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 },v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 },v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 },v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 },True,True,True,25,25,0,0,[],True,idéntica,26_em_88_0.bmp,26_em_88.bmp,True,True,True,imagen y anotación iguales
26_em_89,x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 l _ { 1 } l _ { 2 } c _ { 2 },88,x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 l _ { 1 } l _ { 2 } c _ { 2 },935,False,847,x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 l _ { 1 } l _ { 2 } c _ { 2 },x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 l _ { 1 } l _ { 2 } c _ { 2 },x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 l _ { 1 } l _ { 2 } c _ { 2 },x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 l _ { 1 } l _ { 2 } c _ { 2 },True,True,True,48,48,0,0,[],True,idéntica,26_em_89_0.bmp,26_em_89.bmp,True,True,True,imagen y anotación iguales
26_em_90,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x,89,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x,673,False,584,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x,True,True,True,18,18,0,0,[],True,idéntica,26_em_90_0.bmp,26_em_90.bmp,True,True,True,imagen y anotación iguales
26_em_91,k [ a ^ { - 1 } ],90,k [ a ^ { - 1 } ],280,False,190,k [ a ^ { - 1 } ],k [ a ^ { - 1 } ],k [ a ^ { - 1 } ],k [ a ^ { - 1 } ],True,True,True,9,9,0,0,[],True,idéntica,26_em_91_0.bmp,26_em_91.bmp,True,True,True,imagen y anotación iguales
26_em_92,- \frac { 1 1 \pi } { 8 },91,- \frac { 1 1 \pi } { 8 },408,False,317,- \frac { 1 1 \pi } { 8 },- \frac { 1 1 \pi } { 8 },- \frac { 1 1 \pi } { 8 },- \frac { 1 1 \pi } { 8 },True,True,True,10,10,0,0,[],True,idéntica,26_em_92_0.bmp,26_em_92.bmp,True,True,True,imagen y anotación iguales
26_em_93,4 \times 4 + 4 - 4,92,4 \times 4 + 4 - 4,310,False,218,4 \times 4 + 4 - 4,4 \times 4 + 4 - 4,4 \times 4 + 4 - 4,4 \times 4 + 4 - 4,True,True,True,7,7,0,0,[],True,idéntica,26_em_93_0.bmp,26_em_93.bmp,True,True,True,imagen y anotación iguales
26_em_94,[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],93,[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],915,False,822,[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],True,True,True,35,35,0,0,[],True,idéntica,26_em_94_0.bmp,26_em_94.bmp,True,True,True,imagen y anotación iguales
26_em_95,\sqrt { a } \sqrt { b } = \sqrt { a b },94,\sqrt { a } \sqrt { b } = \sqrt { a b },583,False,489,\sqrt { a } \sqrt { b } = \sqrt { a b },\sqrt { a } \sqrt { b } = \sqrt { a b },\sqrt { a } \sqrt { b } = \sqrt { a b },\sqrt { a } \sqrt { b } = \sqrt { a b },True,True,True,14,14,0,0,[],True,idéntica,26_em_95_0.bmp,26_em_95.bmp,True,True,True,imagen y anotación iguales
26_em_96,4 + 4 + \frac { 4 } { 4 },95,4 + 4 + \frac { 4 } { 4 },395,False,300,4 + 4 + \frac { 4 } { 4 },4 + 4 + \frac { 4 } { 4 },4 + 4 + \frac { 4 } { 4 },4 + 4 + \frac { 4 } { 4 },True,True,True,11,11,0,0,[],True,idéntica,26_em_96_0.bmp,26_em_96.bmp,True,True,True,imagen y anotación iguales
26_em_97,\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },96,\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },607,False,511,\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },True,True,True,15,15,0,0,[],True,idéntica,26_em_97_0.bmp,26_em_97.bmp,True,True,True,imagen y anotación iguales
26_em_98,( \sqrt { 2 } x + 2 ) ( x + 3 ),97,( \sqrt { 2 } x + 2 ) ( x + 3 ),500,False,403,( \sqrt { 2 } x + 2 ) ( x + 3 ),( \sqrt { 2 } x + 2 ) ( x + 3 ),( \sqrt { 2 } x + 2 ) ( x + 3 ),( \sqrt { 2 } x + 2 ) ( x + 3 ),True,True,True,14,14,0,0,[],True,idéntica,26_em_98_0.bmp,26_em_98.bmp,True,True,True,imagen y anotación iguales
26_em_99,"1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0",98,"1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0",569,False,471,"1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0","1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0","1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0","1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0",True,True,True,19,19,0,0,[],True,idéntica,26_em_99_0.bmp,26_em_99.bmp,True,True,True,imagen y anotación iguales
27_em_100,\sqrt { 4 5 },99,\sqrt { 4 5 },193,False,94,\sqrt { 4 5 },\sqrt { 4 5 },\sqrt { 4 5 },\sqrt { 4 5 },True,True,True,5,5,0,0,[],True,idéntica,27_em_100_0.bmp,27_em_100.bmp,True,True,True,imagen y anotación iguales
27_em_101,1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },100,1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },734,False,634,1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },True,True,True,22,22,0,0,[],True,idéntica,27_em_101_0.bmp,27_em_101.bmp,True,True,True,imagen y anotación iguales
27_em_102,\lim _ { a \rightarrow \infty } f ( a ),101,\lim \limits _ { a \rightarrow \infty } f ( a ),580,False,479,\lim _ { a \rightarrow \infty } f ( a ),\lim \limits _ { a \rightarrow \infty } f ( a ),\lim _ { a \rightarrow \infty } f ( a ),\lim \limits _ { a \rightarrow \infty } f ( a ),False,False,False,11,12,1,1,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,27_em_102_0.bmp,27_em_102.bmp,True,True,True,"imagen igual, anotación diferente"
27_em_103,\exists y \exists x F,102,\exists y \exists x F,353,False,251,\exists y \exists x F,\exists y \exists x F,\exists y \exists x F,\exists y \exists x F,True,True,True,5,5,0,0,[],True,idéntica,27_em_103_0.bmp,27_em_103.bmp,True,True,True,imagen y anotación iguales
27_em_104,w = q _ { H } - q _ { C },103,w = q _ { H } - q _ { C },399,False,296,w = q _ { H } - q _ { C },w = q _ { H } - q _ { C },w = q _ { H } - q _ { C },w = q _ { H } - q _ { C },True,True,True,13,13,0,0,[],True,idéntica,27_em_104_0.bmp,27_em_104.bmp,True,True,True,imagen y anotación iguales
27_em_105,( a - 2 x ) ( a + 2 x ),104,( a - 2 x ) ( a + 2 x ),374,False,270,( a - 2 x ) ( a + 2 x ),( a - 2 x ) ( a + 2 x ),( a - 2 x ) ( a + 2 x ),( a - 2 x ) ( a + 2 x ),True,True,True,12,12,0,0,[],True,idéntica,27_em_105_0.bmp,27_em_105.bmp,True,True,True,imagen y anotación iguales
27_em_106,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,105,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,892,False,787,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,True,True,True,25,25,0,0,[],True,idéntica,27_em_106_0.bmp,27_em_106.bmp,True,True,True,imagen y anotación iguales
27_em_107,\int k x ^ { n } d x = k \int x ^ { n } d x,106,\int k x ^ { n } d x = k \int x ^ { n } d x,637,False,531,\int k x ^ { n } d x = k \int x ^ { n } d x,\int k x ^ { n } d x = k \int x ^ { n } d x,\int k x ^ { n } d x = k \int x ^ { n } d x,\int k x ^ { n } d x = k \int x ^ { n } d x,True,True,True,19,19,0,0,[],True,idéntica,27_em_107_0.bmp,27_em_107.bmp,True,True,True,imagen y anotación iguales
27_em_108,0 + A,107,0 + A,71,False,-36,0 + A,0 + A,0 + A,0 + A,True,True,True,3,3,0,0,[],True,idéntica,27_em_108_0.bmp,27_em_108.bmp,True,True,True,imagen y anotación iguales
27_em_109,f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 ),108,f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 ),848,False,740,f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 ),f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 ),f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 ),f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 ),True,True,True,33,33,0,0,[],True,idéntica,27_em_109_0.bmp,27_em_109.bmp,True,True,True,imagen y anotación iguales
27_em_110,( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0,109,( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0,694,False,585,( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0,( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0,( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0,( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0,True,True,True,24,24,0,0,[],True,idéntica,27_em_110_0.bmp,27_em_110.bmp,True,True,True,imagen y anotación iguales
